candle_begin_time,open,high,low,close,volume
2021-01-08 00:00:00,3.1951,3.2448,3.1852,3.2293,492449.97
2021-01-08 00:15:00,3.2298,3.2375,3.1992,3.2107,306129.08
2021-01-08 00:30:00,3.2099,3.212,3.1819,3.1844,302453.49
2021-01-08 00:45:00,3.1831,3.193,3.1195,3.1195,567597.19
2021-01-08 01:00:00,3.1193,3.1575,3.1,3.1195,823844.06
2021-01-08 01:15:00,3.118,3.1593,3.1077,3.1131,519839.81
2021-01-08 01:30:00,3.1131,3.1277,3.0693,3.084,1052468.26
2021-01-08 01:45:00,3.0849,3.1235,3.0717,3.1185,603210.81
2021-01-08 02:00:00,3.1184,3.1194,3.0657,3.0744,492862.67
2021-01-08 02:15:00,3.0753,3.0856,2.9523,3.0232,1927002.93
2021-01-08 02:30:00,3.0248,3.0341,2.9,2.9132,1318278.32
2021-01-08 02:45:00,2.9147,2.997,2.9034,2.9638,1041879.06
2021-01-08 03:00:00,2.9663,3.0214,2.9502,3.0149,617915.54
2021-01-08 03:15:00,3.0144,3.037,3.0013,3.0131,475829.77
2021-01-08 03:30:00,3.0128,3.0253,2.9895,3.0018,501996.32
2021-01-08 03:45:00,3.0011,3.0258,2.9871,3.0083,303349.85
2021-01-08 04:00:00,3.008,3.0478,2.9963,3.0355,412209.71
2021-01-08 04:15:00,3.0353,3.0555,3.0203,3.05,317423.25
2021-01-08 04:30:00,3.05,3.0609,3.0284,3.056,271703.82
2021-01-08 04:45:00,3.056,3.0661,3.0478,3.0588,314854.07
2021-01-08 05:00:00,3.0588,3.0588,3.0268,3.0305,387567.2
2021-01-08 05:15:00,3.0306,3.0385,3.0191,3.0313,313753.18
2021-01-08 05:30:00,3.0317,3.0704,3.0239,3.0471,255926.33
2021-01-08 05:45:00,3.0472,3.0505,3.0019,3.0104,393604.23
2021-01-08 06:00:00,3.0117,3.0272,2.9762,3.024,533785.51
2021-01-08 06:15:00,3.0244,3.0646,3.0209,3.0576,355522.65
2021-01-08 06:30:00,3.0571,3.0651,3.0418,3.0591,308595.66
2021-01-08 06:45:00,3.059,3.0741,3.0529,3.0675,248541.18
2021-01-08 07:00:00,3.0679,3.0689,3.0495,3.0554,185985.2
2021-01-08 07:15:00,3.0587,3.1066,3.0586,3.1048,324559.8
2021-01-08 07:30:00,3.105,3.114,3.0897,3.1112,365813.97
2021-01-08 07:45:00,3.1118,3.1387,3.0965,3.1214,653504.95
2021-01-08 08:00:00,3.1206,3.126,3.08,3.0874,704627.31
2021-01-08 08:15:00,3.0875,3.1204,3.0872,3.1119,396843.74
2021-01-08 08:30:00,3.1122,3.1181,3.0872,3.0945,468258.76
2021-01-08 08:45:00,3.0944,3.122,3.0867,3.1186,441988.68
2021-01-08 09:00:00,3.1186,3.1396,3.076,3.0789,493800.55
2021-01-08 09:15:00,3.0788,3.11,3.0724,3.0956,337515.97
2021-01-08 09:30:00,3.0956,3.1097,3.0877,3.1025,385459.86
2021-01-08 09:45:00,3.1018,3.17,3.099,3.1573,627403.43
2021-01-08 10:00:00,3.1577,3.1811,3.1476,3.173,470173.84
2021-01-08 10:15:00,3.1739,3.1827,3.162,3.1746,325968.67
