candle_begin_time,open,high,low,close,volume
2021-02-26 00:00:00+00:00,47084.2,47084.2,46511.0,46967.7,202948.0
2021-02-26 00:05:00+00:00,46967.7,47360.0,46679.7,47303.8,110133.0
2021-02-26 00:10:00+00:00,47303.6,47557.1,47041.7,47488.5,103516.0
2021-02-26 00:15:00+00:00,47496.2,47606.0,47000.0,47019.0,82212.0
2021-02-26 00:20:00+00:00,47018.9,47289.6,46735.6,47033.5,114402.0
2021-02-26 00:25:00+00:00,47015.1,47019.1,46700.0,46729.8,64290.0
2021-02-26 00:30:00+00:00,46742.9,46751.0,46222.8,46405.2,164153.0
2021-02-26 00:35:00+00:00,46412.6,46437.5,46005.0,46320.2,152316.0
2021-02-26 00:40:00+00:00,46320.2,46550.0,46001.0,46178.0,110732.0
2021-02-26 00:45:00+00:00,46170.1,46506.0,45991.8,46331.9,129774.0
2021-02-26 00:50:00+00:00,46327.9,46615.2,46212.9,46560.0,94359.0
2021-02-26 00:55:00+00:00,46554.5,46887.5,46280.4,46808.8,71597.0
2021-02-26 01:00:00+00:00,46808.8,47201.2,46547.2,47109.9,115300.0
2021-02-26 01:05:00+00:00,47114.4,47127.7,46555.1,46606.9,94855.0
2021-02-26 01:10:00+00:00,46606.8,47157.9,46599.1,46994.5,68302.0
2021-02-26 01:15:00+00:00,46994.5,47151.3,46765.1,47031.7,64752.0
2021-02-26 01:20:00+00:00,47029.3,47496.2,47029.3,47286.5,78830.0
2021-02-26 01:25:00+00:00,47271.0,47476.2,47105.9,47188.3,67274.0
2021-02-26 01:30:00+00:00,47177.6,47404.8,46954.2,46968.8,47971.0
2021-02-26 01:35:00+00:00,46979.0,47097.4,46689.2,46891.9,66944.0
2021-02-26 01:40:00+00:00,46901.2,47283.6,46874.7,47113.6,42597.0
2021-02-26 01:45:00+00:00,47092.7,47092.7,46625.2,46674.0,116942.0
2021-02-26 01:50:00+00:00,46674.0,46674.0,46285.1,46362.2,109412.0
2021-02-26 01:55:00+00:00,46354.6,46549.7,46259.0,46505.9,88854.0
2021-02-26 02:00:00+00:00,46494.3,46543.5,46133.0,46507.1,92905.0
2021-02-26 02:05:00+00:00,46506.4,46941.5,46506.4,46659.9,90761.0
2021-02-26 02:10:00+00:00,46661.3,46865.8,46524.5,46851.5,45249.0
2021-02-26 02:15:00+00:00,46852.7,47199.9,46852.7,47042.6,71225.0
2021-02-26 02:20:00+00:00,47048.6,47194.5,46850.5,47144.1,55050.0
2021-02-26 02:25:00+00:00,47139.6,47412.8,47051.1,47305.1,80863.0
2021-02-26 02:30:00+00:00,47298.8,47298.8,46993.4,47059.1,53148.0
2021-02-26 02:35:00+00:00,47046.6,47049.1,46824.8,46991.4,62351.0
2021-02-26 02:40:00+00:00,46985.1,47833.8,46954.5,47804.0,229134.0
2021-02-26 02:45:00+00:00,47809.4,47809.4,47518.2,47531.5,100629.0
2021-02-26 02:50:00+00:00,47541.4,47600.1,47385.0,47468.9,32586.0
2021-02-26 02:55:00+00:00,47460.3,47490.5,47347.7,47373.9,25927.0
2021-02-26 03:00:00+00:00,47370.3,47651.5,47168.0,47197.9,50215.0
2021-02-26 03:05:00+00:00,47180.6,47187.9,46955.1,47129.7,32841.0
2021-02-26 03:10:00+00:00,47136.5,47234.8,46732.7,46757.9,69544.0
2021-02-26 03:15:00+00:00,46757.9,47127.9,46757.9,46931.4,34100.0
2021-02-26 03:20:00+00:00,46923.5,47173.7,46906.5,47171.7,16209.0
2021-02-26 03:25:00+00:00,47173.8,47415.5,47078.1,47407.5,100509.0
2021-02-26 03:30:00+00:00,47412.1,47543.9,47272.8,47295.7,44664.0
2021-02-26 03:35:00+00:00,47306.6,47306.6,47035.1,47035.1,61875.0
2021-02-26 03:40:00+00:00,47038.3,47481.0,47007.5,47280.6,64621.0
2021-02-26 03:45:00+00:00,47266.8,47519.2,47165.1,47326.0,41713.0
2021-02-26 03:50:00+00:00,47326.0,47500.0,47305.2,47470.3,9096.0
2021-02-26 03:55:00+00:00,47458.3,47545.6,47328.1,47355.3,25632.0
2021-02-26 04:00:00+00:00,47379.6,47723.9,47377.1,47716.8,42833.0
2021-02-26 04:05:00+00:00,47707.9,47769.5,47564.5,47588.2,62369.0
2021-02-26 04:10:00+00:00,47598.5,47669.9,47418.1,47474.8,21885.0
2021-02-26 04:15:00+00:00,47474.7,47474.7,47255.1,47413.5,48423.0
2021-02-26 04:20:00+00:00,47419.3,47681.8,47345.0,47666.2,16148.0
2021-02-26 04:25:00+00:00,47644.0,47804.2,47502.2,47502.2,80818.0
2021-02-26 04:30:00+00:00,47502.2,47562.9,47145.5,47391.4,69285.0
2021-02-26 04:35:00+00:00,47364.7,47364.7,47216.6,47274.0,26537.0
2021-02-26 04:40:00+00:00,47270.8,47307.4,47040.6,47101.9,33615.0
2021-02-26 04:45:00+00:00,47112.5,47167.1,47022.0,47117.9,38585.0
2021-02-26 04:50:00+00:00,47118.0,47124.9,46830.0,47020.0,80248.0
2021-02-26 04:55:00+00:00,47027.0,47065.8,46848.1,47038.5,52708.0
2021-02-26 05:00:00+00:00,47042.1,47209.5,46851.8,46874.7,48884.0
2021-02-26 05:05:00+00:00,46881.3,46888.8,46511.9,46797.0,128153.0
2021-02-26 05:10:00+00:00,46806.7,46828.2,46571.9,46718.9,37553.0
2021-02-26 05:15:00+00:00,46718.9,46780.9,46464.7,46517.0,75709.0
2021-02-26 05:20:00+00:00,46520.9,46933.3,46520.9,46933.3,74211.0
2021-02-26 05:25:00+00:00,46940.1,46970.0,46615.3,46678.3,39247.0
2021-02-26 05:30:00+00:00,46655.8,46850.5,46495.1,46557.8,31074.0
2021-02-26 05:35:00+00:00,46557.8,46577.2,46300.0,46378.9,71956.0
2021-02-26 05:40:00+00:00,46372.3,46378.9,46219.9,46258.6,46229.0
2021-02-26 05:45:00+00:00,46238.8,46426.1,46018.2,46095.5,105665.0
2021-02-26 05:50:00+00:00,46090.7,46150.0,45544.1,45788.2,361896.0
2021-02-26 05:55:00+00:00,45793.3,45937.0,45528.1,45544.1,97622.0
