candle_begin_time,open,high,low,close,volume
2018-02-09 09:58:14.789,7789.9,8380.0,7789.9,8380.0,456.387232
2018-02-09 10:03:14.789,8379.0,8390.0,8250.0,8272.5,416.864345
2018-02-09 10:08:14.789,8289.94,8295.0,8240.0,8250.0,163.734511
2018-02-09 10:13:14.789,8250.0,8263.0,8215.78,8259.0,116.767922
2018-02-09 10:18:14.789,8251.03,8263.0,8227.08,8238.92,123.177068
2018-02-09 10:23:14.789,8235.19,8240.0,8180.0,8180.5,174.965372
2018-02-09 10:28:14.789,8179.8,8202.76,8166.0,8180.04,119.50617
2018-02-09 10:33:14.789,8182.63,8299.69,8180.0,8299.69,121.625644
2018-02-09 10:38:14.789,8288.01,8320.0,8263.93,8294.99,151.076506
2018-02-09 10:43:14.789,8294.95,8299.86,8250.83,8270.0,75.669546
2018-02-09 10:48:14.789,8270.22,8300.0,8250.3,8285.04,119.048199
2018-02-09 10:53:14.789,8296.99,8296.99,8218.0,8244.11,72.013069
2018-02-09 10:58:14.789,8244.21,8295.99,8230.0,8235.28,87.825249
2018-02-09 11:03:14.789,8235.33,8260.96,8227.82,8230.0,73.443908
2018-02-09 11:08:14.789,8233.4,8255.0,8232.99,8249.96,66.811504
2018-02-09 11:13:14.789,8249.96,8290.0,8249.89,8290.0,92.732825
2018-02-09 11:18:14.789,8286.83,8339.0,8286.8,8322.06,113.372138
2018-02-09 11:23:14.789,8326.8,8330.0,8276.26,8301.01,159.493134
2018-02-09 11:28:14.789,8301.01,8318.0,8276.0,8317.94,96.046188
2018-02-09 11:33:14.789,8306.11,8340.85,8305.96,8340.85,101.597542
2018-02-09 11:38:14.789,8340.86,8393.08,8330.0,8393.07,147.612069
2018-02-09 11:43:14.789,8380.13,8395.0,8330.0,8359.93,148.100393
2018-02-09 11:48:14.789,8359.85,8365.0,8320.02,8330.0,128.843377
2018-02-09 11:53:14.789,8344.97,8348.66,8250.0,8281.54,129.310112
2018-02-09 11:58:14.789,8281.53,8300.0,8268.0,8295.04,63.753675
2018-02-09 12:03:14.789,8295.04,8299.0,8265.0,8281.31,102.954164
