candle_begin_time,open,high,low,close,volume
2021-01-16 00:00:00,1168.48,1193.97,1168.0,1193.65,25536.70524
2021-01-16 00:15:00,1193.66,1196.97,1189.22,1192.19,11518.65488
2021-01-16 00:30:00,1192.01,1197.02,1185.41,1187.35,12501.97912
2021-01-16 00:45:00,1187.42,1193.88,1184.49,1188.41,10729.30377
2021-01-16 01:00:00,1188.46,1194.41,1188.26,1191.67,9469.25339
2021-01-16 01:15:00,1191.66,1198.1,1189.29,1189.59,11695.57293
2021-01-16 01:30:00,1189.61,1191.2,1171.38,1172.29,16026.00613
2021-01-16 01:45:00,1172.14,1184.62,1171.74,1178.27,10189.34106
2021-01-16 02:00:00,1178.24,1190.0,1177.39,1186.99,7038.11276
2021-01-16 02:15:00,1186.99,1188.2,1171.71,1178.11,14086.06429
2021-01-16 02:30:00,1178.12,1183.22,1164.09,1169.59,16243.32583
2021-01-16 02:45:00,1169.68,1175.86,1158.33,1163.52,21073.94285
2021-01-16 03:00:00,1163.52,1173.99,1157.77,1171.67,13862.07796
2021-01-16 03:15:00,1171.63,1177.78,1169.25,1173.59,7316.31368
2021-01-16 03:30:00,1173.6,1177.0,1165.85,1165.85,6022.569
2021-01-16 03:45:00,1166.0,1181.38,1165.97,1179.34,6893.37837
2021-01-16 04:00:00,1179.23,1183.64,1170.64,1174.2,6942.39728
2021-01-16 04:15:00,1174.38,1177.33,1165.8,1172.4,8753.07644
2021-01-16 04:30:00,1172.42,1177.48,1168.43,1172.26,6395.04759
2021-01-16 04:45:00,1172.26,1182.14,1172.12,1181.37,6022.81295
2021-01-16 05:00:00,1181.4,1184.59,1176.07,1176.07,7081.51385
2021-01-16 05:15:00,1176.06,1178.35,1162.77,1164.3,11928.79902
2021-01-16 05:30:00,1164.24,1168.35,1151.77,1159.19,15655.02818
2021-01-16 05:45:00,1159.03,1165.58,1156.93,1164.11,10457.17797
2021-01-16 06:00:00,1164.12,1170.93,1162.98,1170.67,8272.71337
2021-01-16 06:15:00,1170.71,1174.94,1167.11,1173.95,8970.29603
2021-01-16 06:30:00,1173.95,1176.74,1169.81,1173.13,9019.84675
2021-01-16 06:45:00,1173.14,1176.76,1170.0,1173.13,10329.00585
2021-01-16 07:00:00,1173.13,1188.75,1171.14,1185.96,22626.0784
2021-01-16 07:15:00,1185.96,1189.76,1181.28,1184.76,13399.24706
2021-01-16 07:30:00,1184.67,1187.5,1179.47,1184.21,9624.06165
2021-01-16 07:45:00,1184.21,1186.7,1180.9,1182.9,9224.37478
2021-01-16 08:00:00,1182.88,1190.45,1180.82,1188.69,10345.80666
