candle_begin_time,open,high,low,close,volume
2021-01-21 00:00:00,1376.72,1390.0,1363.44,1367.12,27187.01576
2021-01-21 00:15:00,1367.11,1372.25,1361.0,1364.97,12222.72076
2021-01-21 00:30:00,1365.61,1366.36,1357.0,1363.24,12207.57806
2021-01-21 00:45:00,1363.24,1367.62,1353.58,1363.48,14160.06044
2021-01-21 01:00:00,1363.48,1369.0,1347.41,1352.53,17363.2043
2021-01-21 01:15:00,1352.49,1355.85,1349.37,1354.18,11351.7621
2021-01-21 01:30:00,1354.18,1361.47,1342.73,1343.05,19236.22285
2021-01-21 01:45:00,1343.07,1345.81,1328.62,1336.8,27552.82213
2021-01-21 02:00:00,1336.98,1342.85,1324.01,1334.87,24931.56187
2021-01-21 02:15:00,1334.87,1337.97,1321.73,1330.45,12787.4209
2021-01-21 02:30:00,1330.25,1333.72,1313.17,1324.86,20390.53944
2021-01-21 02:45:00,1324.8,1335.58,1318.5,1329.0,17255.42564
2021-01-21 03:00:00,1328.95,1338.93,1328.49,1329.42,14179.24352
2021-01-21 03:15:00,1329.37,1331.02,1315.0,1321.35,13656.42515
2021-01-21 03:30:00,1321.44,1325.58,1308.3,1321.18,20006.15574
2021-01-21 03:45:00,1321.43,1330.0,1319.42,1326.5,9601.19351
2021-01-21 04:00:00,1326.01,1335.0,1322.21,1331.29,11029.82175
2021-01-21 04:15:00,1331.29,1333.71,1327.02,1330.02,5385.11654
2021-01-21 04:30:00,1330.07,1336.22,1300.62,1303.64,18897.86113
2021-01-21 04:45:00,1303.42,1307.33,1280.75,1287.34,53385.27758
2021-01-21 05:00:00,1287.65,1298.79,1279.18,1296.83,26376.08682
2021-01-21 05:15:00,1296.86,1299.41,1278.99,1288.83,21467.44644
2021-01-21 05:30:00,1288.83,1303.25,1288.67,1301.05,12999.64483
2021-01-21 05:45:00,1301.39,1307.86,1297.72,1305.55,9575.06289
2021-01-21 06:00:00,1305.54,1315.6,1303.77,1309.3,12096.63395
2021-01-21 06:15:00,1309.3,1314.74,1307.14,1309.97,8058.0775
2021-01-21 06:30:00,1309.97,1311.48,1299.01,1302.45,10457.97551
2021-01-21 06:45:00,1302.28,1316.6,1299.15,1308.65,11063.06176
2021-01-21 07:00:00,1308.52,1318.9,1308.4,1308.48,7859.41789
2021-01-21 07:15:00,1308.57,1319.99,1301.0,1315.59,11349.7873
2021-01-21 07:30:00,1315.67,1323.66,1313.18,1317.34,8572.63702
2021-01-21 07:45:00,1317.34,1320.47,1307.14,1309.62,6452.19978
2021-01-21 08:00:00,1309.53,1312.38,1292.74,1298.2,18927.59841
2021-01-21 08:15:00,1298.12,1301.24,1284.07,1291.42,19708.90584
2021-01-21 08:30:00,1291.43,1292.05,1266.0,1274.22,48666.66183
2021-01-21 08:45:00,1274.5,1286.67,1260.0,1261.1,48435.06048
2021-01-21 09:00:00,1260.88,1274.57,1247.0,1252.23,54107.51406
2021-01-21 09:15:00,1252.25,1267.35,1241.0,1247.58,45538.80838
2021-01-21 09:30:00,1247.58,1267.44,1231.0,1263.77,53367.77251
2021-01-21 09:45:00,1263.77,1276.0,1252.93,1261.06,32811.49559
2021-01-21 10:00:00,1261.06,1267.04,1236.0,1244.33,33422.64552
2021-01-21 10:15:00,1244.33,1249.2,1222.0,1248.57,50355.08549
2021-01-21 10:30:00,1248.79,1261.42,1245.11,1250.99,34691.65266
2021-01-21 10:45:00,1251.23,1259.77,1245.78,1249.48,16876.78952
2021-01-21 11:00:00,1249.48,1257.09,1238.31,1251.28,21210.86823
2021-01-21 11:15:00,1251.43,1255.95,1240.0,1241.57,21251.3644
2021-01-21 11:30:00,1241.57,1250.98,1234.38,1250.61,21600.2657
