candle_begin_time,open,high,low,close,volume
2021-01-06 00:00:00,158.46,159.79,155.0,157.07,42073.17031
2021-01-06 00:15:00,157.09,157.11,155.08,156.35,35119.66587
2021-01-06 00:30:00,156.3,157.01,155.7,156.53,14812.53381
2021-01-06 00:45:00,156.48,157.36,155.78,157.0,12351.69831
2021-01-06 01:00:00,157.0,157.5,155.86,157.17,11971.16548
2021-01-06 01:15:00,157.19,157.61,156.08,156.24,11173.63794
2021-01-06 01:30:00,156.28,156.4,155.3,155.73,18757.72913
2021-01-06 01:45:00,155.74,156.64,154.95,156.28,14774.0193
2021-01-06 02:00:00,156.28,157.86,156.12,157.38,9472.9569
2021-01-06 02:15:00,157.4,158.28,157.1,157.88,12536.39954
2021-01-06 02:30:00,157.89,158.61,157.4,157.93,14119.54486
2021-01-06 02:45:00,157.9,158.35,156.72,156.84,9346.67282
2021-01-06 03:00:00,156.87,157.34,156.34,156.52,7309.28511
2021-01-06 03:15:00,156.5,156.61,155.72,155.87,9044.72372
2021-01-06 03:30:00,155.87,157.24,155.6,156.38,8131.6826
2021-01-06 03:45:00,156.38,157.1,156.05,156.92,9720.78966
2021-01-06 04:00:00,156.87,159.8,156.5,159.74,23041.51953
2021-01-06 04:15:00,159.68,164.0,158.96,163.42,57581.47346
2021-01-06 04:30:00,163.42,164.81,161.6,162.81,56407.95737
2021-01-06 04:45:00,162.85,163.65,161.24,162.95,33292.26727
2021-01-06 05:00:00,162.99,164.19,162.34,162.95,31396.17988
2021-01-06 05:15:00,162.97,163.35,161.83,161.93,20121.79427
2021-01-06 05:30:00,161.97,162.8,159.34,159.5,25837.03718
2021-01-06 05:45:00,159.5,161.27,159.11,161.17,19526.01942
2021-01-06 06:00:00,161.12,162.0,160.11,161.83,12358.30482
2021-01-06 06:15:00,161.84,162.59,161.39,161.61,10195.35837
2021-01-06 06:30:00,161.63,161.86,160.54,161.22,8223.07401
2021-01-06 06:45:00,161.21,162.51,161.04,162.04,10039.91546
2021-01-06 07:00:00,162.02,163.24,161.74,162.42,14817.13958
2021-01-06 07:15:00,162.39,162.49,160.87,161.76,12696.82247
2021-01-06 07:30:00,161.75,161.75,160.51,161.09,11833.20399
2021-01-06 07:45:00,161.09,161.11,159.75,160.87,20599.71375
2021-01-06 08:00:00,160.9,162.97,160.89,161.0,22519.09189
2021-01-06 08:15:00,161.01,161.24,159.14,159.41,23715.04055
2021-01-06 08:30:00,159.47,160.59,158.62,160.32,18448.40399
2021-01-06 08:45:00,160.33,161.5,160.05,161.21,12217.26024
2021-01-06 09:00:00,161.21,161.95,159.0,159.81,20877.86084
2021-01-06 09:15:00,159.81,160.08,157.77,159.01,22027.68582
2021-01-06 09:30:00,158.99,159.97,158.74,159.65,9700.57318
2021-01-06 09:45:00,159.64,159.99,158.97,159.15,9753.25886
2021-01-06 10:00:00,159.14,160.44,158.86,160.36,10403.71983
2021-01-06 10:15:00,160.35,160.69,159.35,159.92,11067.05468
2021-01-06 10:30:00,159.89,162.48,159.87,161.82,18829.31028
2021-01-06 10:45:00,161.84,162.53,161.33,162.44,14846.84872
2021-01-06 11:00:00,162.45,164.5,161.56,164.46,38138.90142
2021-01-06 11:15:00,164.46,166.23,162.64,162.68,43078.66688
2021-01-06 11:30:00,162.67,164.62,162.59,163.99,17455.33911
2021-01-06 11:45:00,164.01,164.98,163.31,164.44,24878.56175
2021-01-06 12:00:00,164.44,164.94,163.14,163.72,16737.16954
2021-01-06 12:15:00,163.72,163.95,162.64,163.06,16406.72719
2021-01-06 12:30:00,163.06,163.08,161.0,161.04,24982.26883
2021-01-06 12:45:00,161.05,163.48,160.82,163.07,25666.31837
2021-01-06 13:00:00,163.15,163.85,161.98,162.09,17048.80141
2021-01-06 13:15:00,162.12,163.64,161.57,163.32,19043.24005
2021-01-06 13:30:00,163.34,163.34,162.15,162.71,15379.409
2021-01-06 13:45:00,162.68,165.69,162.42,165.69,20916.16051
2021-01-06 14:00:00,165.69,166.31,162.14,162.43,28928.96491
2021-01-06 14:15:00,162.41,164.27,161.87,164.2,21872.8486
2021-01-06 14:30:00,164.2,164.26,162.64,162.89,16070.68392
2021-01-06 14:45:00,162.9,164.68,162.56,163.1,19757.11198
2021-01-06 15:00:00,163.09,164.63,162.8,164.56,15088.4125
2021-01-06 15:15:00,164.56,164.98,163.75,164.68,14725.23111
2021-01-06 15:30:00,164.68,165.8,164.26,165.6,12169.33268
2021-01-06 15:45:00,165.6,165.6,163.7,164.53,14028.82636
2021-01-06 16:00:00,164.52,167.55,164.52,167.55,35162.39113
