candle_begin_time,open,high,low,close,volume
2021-02-11 00:00:00,181.59,183.33,178.98,179.43,28006.09914
2021-02-11 00:15:00,179.47,181.56,179.36,181.5,13699.03531
2021-02-11 00:30:00,181.52,182.55,179.5,180.09,18256.77045
2021-02-11 00:45:00,180.05,180.05,176.93,177.9,26900.57681
2021-02-11 01:00:00,177.89,178.79,176.09,176.51,20503.61867
2021-02-11 01:15:00,176.51,178.65,175.72,178.34,22966.39056
2021-02-11 01:30:00,178.34,178.9,177.46,177.86,12358.74645
2021-02-11 01:45:00,177.86,178.71,177.29,177.34,10294.28198
2021-02-11 02:00:00,177.34,179.86,177.34,179.53,15685.00996
2021-02-11 02:15:00,179.53,179.86,178.88,179.75,2707.77931
2021-02-11 02:30:00,179.75,179.75,179.75,179.75,0.0
2021-02-11 02:45:00,179.75,179.75,179.75,179.75,0.0
2021-02-11 03:00:00,179.75,179.75,179.75,179.75,0.0
2021-02-11 03:15:00,179.75,179.75,179.75,179.75,0.0
2021-02-11 03:30:00,179.75,179.75,179.75,179.75,0.0
2021-02-11 05:00:00,179.69,180.79,178.06,178.34,17902.21635
2021-02-11 05:15:00,178.38,179.79,178.3,178.72,11383.83404
2021-02-11 05:30:00,178.71,179.7,178.06,179.64,8859.34412
2021-02-11 05:45:00,179.65,179.99,178.74,178.96,9149.18187
2021-02-11 06:00:00,178.98,182.0,178.98,181.16,24376.66936
2021-02-11 06:15:00,181.13,181.77,180.44,180.5,9564.71117
2021-02-11 06:30:00,180.5,181.61,178.74,179.57,14331.41204
2021-02-11 06:45:00,179.59,180.25,178.95,180.0,12186.19997
2021-02-11 07:00:00,179.98,182.19,179.95,182.12,13867.16485
2021-02-11 07:15:00,182.13,182.89,181.49,181.59,13806.25136
2021-02-11 07:30:00,181.59,182.59,181.26,181.41,11150.16574
2021-02-11 07:45:00,181.42,181.93,180.44,181.19,10557.47147
2021-02-11 08:00:00,181.19,185.0,180.67,182.94,23289.79678
2021-02-11 08:15:00,182.94,185.13,182.93,184.04,29966.41905
2021-02-11 08:30:00,184.05,185.79,184.05,185.63,18298.12416
2021-02-11 08:45:00,185.63,186.92,184.75,186.72,23197.4523
2021-02-11 09:00:00,186.76,187.11,184.8,184.95,14854.18792
2021-02-11 09:15:00,184.9,185.6,184.89,185.44,8208.81267
2021-02-11 09:30:00,185.45,186.5,185.13,186.19,12330.80632
2021-02-11 09:45:00,186.19,188.7,186.1,188.58,26968.81705
2021-02-11 10:00:00,188.58,189.68,187.0,187.22,23179.70748
2021-02-11 10:15:00,187.23,188.31,186.41,186.72,20184.61346
2021-02-11 10:30:00,186.73,188.55,186.35,188.35,14149.02152
2021-02-11 10:45:00,188.25,189.7,188.22,188.62,22546.85345
2021-02-11 11:00:00,188.6,189.37,187.48,187.71,17921.81179
2021-02-11 11:15:00,187.72,188.09,186.94,187.91,11791.19878
2021-02-11 11:30:00,187.9,188.38,186.73,186.94,12228.32753
2021-02-11 11:45:00,186.94,187.51,185.05,185.56,29892.2008
2021-02-11 12:00:00,185.57,188.99,185.56,188.73,23454.58743
2021-02-11 12:15:00,188.72,188.72,187.28,187.8,15566.93108
2021-02-11 12:30:00,187.81,189.0,187.59,188.39,14110.88909
2021-02-11 12:45:00,188.37,189.18,187.25,189.07,10802.76952
2021-02-11 13:00:00,189.06,191.5,189.03,191.41,28812.34004
2021-02-11 13:15:00,191.42,193.59,190.46,192.01,52830.46303
2021-02-11 13:30:00,192.01,192.85,190.07,191.15,38523.16271
2021-02-11 13:45:00,191.17,191.3,189.54,190.07,25502.46003
2021-02-11 14:00:00,190.09,191.18,189.62,189.85,19518.53905
2021-02-11 14:15:00,189.78,190.54,189.18,190.18,26440.29735
2021-02-11 14:30:00,190.1,190.88,189.86,190.43,19997.23566
2021-02-11 14:45:00,190.44,191.47,189.46,189.51,18862.49271
2021-02-11 15:00:00,189.52,190.07,186.79,188.11,37377.10465
2021-02-11 15:15:00,188.14,190.34,188.11,188.62,20637.21888
2021-02-11 15:30:00,188.63,188.84,186.98,187.06,22744.83382
2021-02-11 15:45:00,187.06,188.04,186.97,187.8,33489.56062
2021-02-11 16:00:00,187.79,189.49,187.12,189.24,33524.82655
2021-02-11 16:15:00,189.22,189.87,186.62,187.16,28725.83186
2021-02-11 16:30:00,187.18,187.58,185.01,186.24,36720.50095
2021-02-11 16:45:00,186.23,187.4,186.0,186.85,23063.3264
2021-02-11 17:00:00,186.85,187.25,184.06,184.72,23167.91364
2021-02-11 17:15:00,184.7,185.89,183.95,185.76,22920.14393
2021-02-11 17:30:00,185.75,186.44,185.35,186.15,11401.79875
2021-02-11 17:45:00,186.16,186.73,185.85,185.97,10174.5612
2021-02-11 18:00:00,185.96,188.5,185.9,188.44,20109.40307
2021-02-11 18:15:00,188.44,188.47,187.0,187.44,12869.26108
2021-02-11 18:30:00,187.42,188.38,186.78,187.04,16906.98939
2021-02-11 18:45:00,187.06,188.25,186.97,188.25,7504.90354
2021-02-11 19:00:00,188.25,188.4,187.04,187.34,13183.29184
2021-02-11 19:15:00,187.33,189.99,187.31,189.34,16125.55107
2021-02-11 19:30:00,189.33,189.42,188.04,188.99,9789.49397
2021-02-11 19:45:00,189.02,189.66,188.69,188.95,11881.16468
2021-02-11 20:00:00,188.94,189.69,188.12,188.37,17883.08587
2021-02-11 20:15:00,188.35,189.19,187.68,189.19,17444.09793
2021-02-11 20:30:00,189.2,191.05,188.63,189.13,30905.57487
2021-02-11 20:45:00,189.16,189.42,183.25,183.79,51743.40067
2021-02-11 21:00:00,183.79,186.44,183.43,185.68,18110.81179
2021-02-11 21:15:00,185.69,185.78,180.71,182.9,50670.07946
2021-02-11 21:30:00,182.94,183.37,181.16,181.75,23671.11513
2021-02-11 21:45:00,181.74,183.18,181.62,182.86,19340.50282
2021-02-11 22:00:00,182.88,185.67,182.66,185.64,25072.02015
2021-02-11 22:15:00,185.68,186.08,185.47,185.84,7245.79881
2021-02-11 22:30:00,185.84,186.23,185.7,186.15,5096.76831
2021-02-11 22:45:00,186.14,186.31,185.7,186.13,4472.51029
2021-02-11 23:00:00,186.14,186.69,185.7,185.97,10104.37294
2021-02-11 23:15:00,185.98,186.14,185.67,185.83,8510.70597
2021-02-11 23:30:00,185.83,187.26,185.7,186.06,7007.82587
2021-02-11 23:45:00,186.07,186.16,183.54,183.62,22649.48719
