candle_begin_time,open,high,low,close,volume
2021-01-26 00:00:00,2.6483,2.6603,2.6269,2.6565,364322.53
2021-01-26 00:15:00,2.6563,2.6615,2.6487,2.657,119996.68
2021-01-26 00:30:00,2.657,2.673,2.6552,2.6705,158325.76
2021-01-26 00:45:00,2.6707,2.6734,2.6597,2.6635,154324.09
2021-01-26 01:00:00,2.664,2.664,2.6465,2.6612,114995.0
2021-01-26 01:15:00,2.6611,2.664,2.6527,2.6594,114011.99
2021-01-26 01:30:00,2.6594,2.6698,2.6585,2.6675,143377.09
2021-01-26 01:45:00,2.6674,2.6724,2.6617,2.6722,123903.01
2021-01-26 02:00:00,2.6719,2.6719,2.6591,2.6619,51635.73
2021-01-26 02:15:00,2.6619,2.666,2.6569,2.6616,106672.14
2021-01-26 02:30:00,2.6632,2.6632,2.6495,2.6504,72486.21
2021-01-26 02:45:00,2.6501,2.6556,2.6482,2.6507,81209.49
2021-01-26 03:00:00,2.6502,2.6556,2.6494,2.6543,52857.34
2021-01-26 03:15:00,2.654,2.654,2.6332,2.6353,187404.77
2021-01-26 03:30:00,2.6348,2.643,2.609,2.6099,344829.52
2021-01-26 03:45:00,2.6098,2.6131,2.5952,2.5972,394452.77
2021-01-26 04:00:00,2.5974,2.6146,2.5938,2.6054,316832.82
2021-01-26 04:15:00,2.6064,2.6138,2.606,2.6096,114642.88
2021-01-26 04:30:00,2.6106,2.6169,2.605,2.6149,94518.03
2021-01-26 04:45:00,2.6147,2.6267,2.6115,2.6227,73350.48
2021-01-26 05:00:00,2.6223,2.6238,2.6165,2.6224,58658.01
2021-01-26 05:15:00,2.6232,2.6251,2.6162,2.6219,73861.22
2021-01-26 05:30:00,2.6218,2.6281,2.6179,2.6262,77337.0
2021-01-26 05:45:00,2.6265,2.6339,2.6265,2.6285,91257.91
2021-01-26 06:00:00,2.6284,2.6301,2.6138,2.6142,104966.25
2021-01-26 06:15:00,2.6138,2.6189,2.612,2.6139,52972.01
2021-01-26 06:30:00,2.6137,2.6197,2.6087,2.6087,101350.55
2021-01-26 06:45:00,2.6088,2.6193,2.6026,2.6165,84512.07
2021-01-26 07:00:00,2.6156,2.6193,2.6016,2.6045,108119.26
2021-01-26 07:15:00,2.6036,2.6095,2.5879,2.5977,272809.83
2021-01-26 07:30:00,2.5982,2.603,2.5927,2.6021,184529.67
2021-01-26 07:45:00,2.6016,2.6187,2.599,2.6143,81804.85
2021-01-26 08:00:00,2.6152,2.6244,2.6107,2.6135,109181.27
2021-01-26 08:15:00,2.6134,2.6241,2.6134,2.6212,80356.57
2021-01-26 08:30:00,2.6227,2.6305,2.6215,2.6262,74034.94
2021-01-26 08:45:00,2.626,2.6299,2.6227,2.6283,83242.63
2021-01-26 09:00:00,2.6292,2.6331,2.624,2.6263,74243.63
2021-01-26 09:15:00,2.626,2.626,2.6108,2.6124,109616.43
2021-01-26 09:30:00,2.6124,2.6142,2.6065,2.6065,60220.14
2021-01-26 09:45:00,2.6065,2.6154,2.5929,2.6131,133835.59
2021-01-26 10:00:00,2.6145,2.6255,2.6138,2.6208,114844.25
2021-01-26 10:15:00,2.6213,2.6368,2.6207,2.6352,177869.56
2021-01-26 10:30:00,2.6363,2.6395,2.6343,2.6365,106096.88
2021-01-26 10:45:00,2.6369,2.6398,2.63,2.6352,91970.7
2021-01-26 11:00:00,2.6351,2.6357,2.6273,2.6307,63911.72
2021-01-26 11:15:00,2.6299,2.6332,2.6179,2.6197,110155.46
2021-01-26 11:30:00,2.6204,2.6311,2.6158,2.6311,80027.61
2021-01-26 11:45:00,2.6311,2.632,2.6163,2.6201,77012.95
2021-01-26 12:00:00,2.6189,2.6256,2.6133,2.6135,92744.77
2021-01-26 12:15:00,2.6137,2.6204,2.6022,2.6062,133347.84
2021-01-26 12:30:00,2.6063,2.6103,2.6018,2.6025,65425.51
2021-01-26 12:45:00,2.6018,2.6024,2.5618,2.5683,478341.54
2021-01-26 13:00:00,2.5691,2.5864,2.562,2.5833,229516.17
2021-01-26 13:15:00,2.5832,2.59,2.5793,2.5799,126480.81
2021-01-26 13:30:00,2.5799,2.5923,2.5785,2.5804,102094.85
2021-01-26 13:45:00,2.5811,2.5944,2.5769,2.588,96978.44
2021-01-26 14:00:00,2.5881,2.5955,2.5803,2.5859,101870.49
2021-01-26 14:15:00,2.5863,2.5896,2.5755,2.5774,91496.47
2021-01-26 14:30:00,2.578,2.5835,2.564,2.5643,159857.07
2021-01-26 14:45:00,2.564,2.5741,2.5537,2.5707,328752.82
2021-01-26 15:00:00,2.57,2.5803,2.5699,2.5797,111363.93
2021-01-26 15:15:00,2.5794,2.5812,2.5715,2.5786,69603.03
2021-01-26 15:30:00,2.5787,2.5904,2.5775,2.5872,91918.83
2021-01-26 15:45:00,2.5884,2.5919,2.5801,2.5809,105470.61
2021-01-26 16:00:00,2.5815,2.6009,2.5654,2.5681,371166.93
2021-01-26 16:15:00,2.5688,2.5874,2.5606,2.5874,176984.55
2021-01-26 16:30:00,2.5873,2.6055,2.5843,2.6035,170526.94
2021-01-26 16:45:00,2.6038,2.6075,2.5978,2.6069,106148.54
2021-01-26 17:00:00,2.6071,2.614,2.6032,2.6058,137685.24
2021-01-26 17:15:00,2.6067,2.6189,2.6029,2.6132,179525.53
2021-01-26 17:30:00,2.6133,2.6142,2.6024,2.6031,67801.47
2021-01-26 17:45:00,2.6037,2.6144,2.6025,2.6144,69602.48
2021-01-26 18:00:00,2.6141,2.6189,2.6078,2.6132,137238.13
2021-01-26 18:15:00,2.6142,2.6224,2.6117,2.6194,106778.91
2021-01-26 18:30:00,2.619,2.6302,2.614,2.616,162560.3
2021-01-26 18:45:00,2.6163,2.624,2.6123,2.6188,60490.47
2021-01-26 19:00:00,2.6184,2.6223,2.6131,2.6131,115893.38
2021-01-26 19:15:00,2.6138,2.6187,2.6122,2.614,74560.3
2021-01-26 19:30:00,2.614,2.6227,2.6131,2.6204,50182.9
2021-01-26 19:45:00,2.62,2.62,2.6105,2.6173,51367.12
2021-01-26 20:00:00,2.6171,2.6308,2.6171,2.6286,130894.92
2021-01-26 20:15:00,2.6278,2.631,2.6182,2.6191,73244.98
2021-01-26 20:30:00,2.6193,2.6213,2.6103,2.6147,46440.12
2021-01-26 20:45:00,2.6161,2.6187,2.6131,2.6164,31814.84
2021-01-26 21:00:00,2.6166,2.6179,2.613,2.6163,46186.32
2021-01-26 21:15:00,2.6163,2.6253,2.6108,2.6239,64961.48
2021-01-26 21:30:00,2.6236,2.6292,2.616,2.6199,70047.05
2021-01-26 21:45:00,2.6201,2.6216,2.609,2.6101,43791.37
2021-01-26 22:00:00,2.61,2.6141,2.6057,2.6131,45933.57
2021-01-26 22:15:00,2.6132,2.6183,2.61,2.6183,13938.18
2021-01-26 22:30:00,2.6183,2.6232,2.6158,2.623,45134.5
2021-01-26 22:45:00,2.6226,2.63,2.6137,2.63,73581.32
2021-01-26 23:00:00,2.63,2.6393,2.63,2.6313,91973.72
2021-01-26 23:15:00,2.6324,2.6359,2.629,2.6318,86268.51
2021-01-26 23:30:00,2.6324,2.6344,2.624,2.6271,66288.33
2021-01-26 23:45:00,2.6274,2.6298,2.6247,2.6278,54177.94
