candle_begin_time,open,high,low,close,volume
2019-04-08 00:00:00,5170.27,5172.3,5152.59,5160.41,159.23022
2019-04-08 00:05:00,5160.84,5170.8,5160.84,5164.03,119.041906
2019-04-08 00:10:00,5164.03,5168.93,5156.9,5168.93,138.24255
2019-04-08 00:15:00,5168.93,5191.97,5165.45,5185.51,381.001959
2019-04-08 00:20:00,5183.36,5196.56,5173.01,5195.53,177.494077
2019-04-08 00:25:00,5196.56,5217.11,5188.88,5192.96,452.027433
2019-04-08 00:30:00,5192.96,5214.5,5191.2,5201.65,318.533076
2019-04-08 00:35:00,5204.44,5238.35,5201.51,5224.0,399.452253
2019-04-08 00:40:00,5224.0,5244.98,5211.8,5211.8,360.329876
2019-04-08 00:45:00,5212.03,5228.32,5210.0,5216.13,192.821389
2019-04-08 00:50:00,5216.0,5233.72,5209.19,5231.68,226.74451
2019-04-08 00:55:00,5231.73,5250.19,5231.73,5244.83,471.502128
2019-04-08 01:00:00,5244.8,5264.88,5230.0,5250.0,541.581133
2019-04-08 01:05:00,5251.14,5265.0,5251.14,5259.38,267.219608
2019-04-08 01:10:00,5261.99,5291.73,5260.49,5289.62,774.25526
2019-04-08 01:15:00,5286.89,5296.6,5276.22,5295.0,670.359248
2019-04-08 01:20:00,5296.59,5305.0,5250.95,5264.28,633.838928
2019-04-08 01:25:00,5265.06,5269.41,5239.53,5247.14,342.612092
2019-04-08 01:30:00,5247.14,5264.65,5246.78,5254.7,221.883045
2019-04-08 01:35:00,5254.68,5270.78,5252.97,5269.78,199.896814
2019-04-08 01:40:00,5269.31,5279.55,5265.26,5274.61,217.004361
2019-04-08 01:45:00,5272.16,5280.0,5250.1,5256.64,376.863537
2019-04-08 01:50:00,5256.61,5267.35,5255.51,5263.17,161.477795
2019-04-08 01:55:00,5263.18,5263.99,5246.05,5247.34,224.253021
2019-04-08 02:00:00,5246.59,5266.74,5246.59,5263.43,170.449161
2019-04-08 02:05:00,5264.18,5301.44,5263.43,5292.67,673.264996
2019-04-08 02:10:00,5292.93,5301.1,5274.5,5296.09,367.167397
2019-04-08 02:15:00,5293.87,5297.18,5276.86,5291.83,262.876867
2019-04-08 02:20:00,5286.62,5294.42,5271.47,5279.25,223.648637
2019-04-08 02:25:00,5279.26,5282.55,5263.23,5275.16,235.84774
2019-04-08 02:30:00,5275.16,5277.42,5266.09,5272.3,212.57278
2019-04-08 02:35:00,5274.05,5290.0,5272.35,5281.5,261.046483
2019-04-08 02:40:00,5281.52,5283.41,5262.23,5265.7,233.536192
2019-04-08 02:45:00,5265.0,5274.0,5259.31,5272.86,175.308693
2019-04-08 02:50:00,5273.98,5275.91,5240.0,5247.0,306.058511
2019-04-08 02:55:00,5247.03,5262.06,5247.01,5252.0,211.552908
2019-04-08 03:00:00,5252.01,5253.66,5221.0,5241.26,520.892764
2019-04-08 03:05:00,5241.82,5242.0,5221.19,5234.24,179.398388
2019-04-08 03:10:00,5234.26,5249.75,5234.26,5237.94,236.352289
2019-04-08 03:15:00,5237.94,5250.0,5235.88,5247.31,124.255835
2019-04-08 03:20:00,5247.28,5250.0,5242.49,5245.59,98.379128
2019-04-08 03:25:00,5245.6,5245.6,5218.74,5224.18,185.789046
2019-04-08 03:30:00,5220.7,5239.99,5220.62,5235.0,165.969023
2019-04-08 03:35:00,5234.54,5235.0,5228.15,5231.6,101.085016
2019-04-08 03:40:00,5231.62,5234.75,5225.0,5227.12,115.148908
2019-04-08 03:45:00,5227.12,5227.12,5185.45,5205.49,546.209916
2019-04-08 03:50:00,5205.49,5223.1,5205.49,5217.73,195.271081
2019-04-08 03:55:00,5217.76,5219.19,5197.9,5198.97,191.087912
2019-04-08 04:00:00,5199.45,5224.86,5197.35,5224.85,213.336795
2019-04-08 04:05:00,5224.91,5229.59,5218.0,5220.13,169.142168
2019-04-08 04:10:00,5221.03,5233.98,5221.02,5232.0,106.55227
2019-04-08 04:15:00,5232.0,5233.15,5221.7,5221.76,94.458682
2019-04-08 04:20:00,5221.86,5224.43,5221.75,5222.11,37.054616
2019-04-08 04:25:00,5222.7,5225.83,5222.06,5224.27,39.709813
2019-04-08 04:30:00,5223.26,5233.48,5223.26,5233.47,23.198833
2019-04-08 04:35:00,5232.76,5252.19,5232.02,5250.95,106.00479
2019-04-08 04:40:00,5250.95,5262.1,5243.96,5246.84,91.687086
2019-04-08 04:45:00,5248.92,5255.0,5245.0,5248.02,104.146782
2019-04-08 04:50:00,5246.59,5255.0,5246.54,5255.0,145.93786
2019-04-08 04:55:00,5255.0,5269.89,5252.68,5268.03,346.491484
2019-04-08 05:00:00,5268.02,5269.76,5255.81,5257.91,91.581588
2019-04-08 05:05:00,5257.79,5262.04,5255.11,5256.89,69.703303
2019-04-08 05:10:00,5258.25,5258.26,5247.0,5252.45,127.00915
2019-04-08 05:15:00,5252.0,5254.97,5240.0,5240.48,96.936609
2019-04-08 05:20:00,5241.46,5251.66,5230.0,5246.18,165.337157
2019-04-08 05:25:00,5245.03,5248.97,5230.0,5230.14,158.809207
2019-04-08 05:30:00,5230.53,5253.44,5230.15,5236.56,218.043366
2019-04-08 05:35:00,5236.56,5243.37,5233.0,5237.76,95.987899
2019-04-08 05:40:00,5240.26,5240.85,5233.64,5236.53,70.900001
2019-04-08 05:45:00,5236.01,5239.0,5232.92,5239.0,59.237618
2019-04-08 05:50:00,5239.0,5242.76,5234.18,5238.56,80.289206
2019-04-08 05:55:00,5239.99,5251.9,5230.31,5250.74,141.684661
2019-04-08 06:00:00,5250.74,5252.91,5242.95,5244.28,72.202496
2019-04-08 06:05:00,5243.7,5245.64,5240.11,5241.99,52.442178
2019-04-08 06:10:00,5242.25,5249.47,5242.09,5244.79,48.521913
2019-04-08 06:15:00,5244.79,5248.94,5240.0,5246.06,66.687226
2019-04-08 06:20:00,5246.04,5247.2,5234.53,5236.14,73.094781
2019-04-08 06:25:00,5237.61,5237.61,5228.44,5228.44,79.524473
2019-04-08 06:30:00,5228.44,5232.68,5216.99,5222.79,153.820482
