candle_begin_time,open,high,low,close,volume
2021-01-01 00:00:00,124.22,124.87,124.18,124.55,3004.85456
2021-01-01 00:05:00,124.52,124.52,123.71,123.87,3597.23693
2021-01-01 00:10:00,123.89,124.02,123.18,123.52,7274.20968
2021-01-01 00:15:00,123.49,123.69,123.33,123.47,4044.91491
2021-01-01 00:20:00,123.46,123.51,123.08,123.37,3566.57436
2021-01-01 00:25:00,123.37,123.53,122.89,123.15,3286.3776
2021-01-01 00:30:00,123.15,123.43,122.9,123.02,3938.98119
2021-01-01 00:35:00,123.03,123.51,123.03,123.37,2656.0964
2021-01-01 00:40:00,123.38,123.6,123.35,123.37,1402.75493
2021-01-01 00:45:00,123.37,123.5,123.2,123.46,3738.89837
2021-01-01 00:50:00,123.47,123.95,123.47,123.76,2681.65755
2021-01-01 00:55:00,123.75,124.13,123.59,123.87,3362.86614
2021-01-01 01:00:00,123.88,125.57,123.88,125.57,8475.67849
2021-01-01 01:05:00,125.57,126.65,125.55,126.4,18927.57158
2021-01-01 01:10:00,126.39,126.88,125.84,126.87,11621.1388
2021-01-01 01:15:00,126.85,126.88,125.84,125.94,5169.92227
2021-01-01 01:20:00,125.98,126.46,125.9,126.28,8297.03847
2021-01-01 01:25:00,126.26,127.28,126.1,126.95,12863.48339
2021-01-01 01:30:00,126.98,127.72,126.96,127.18,11816.68889
2021-01-01 01:35:00,127.17,129.0,127.01,128.75,22189.20712
2021-01-01 01:40:00,128.79,131.0,128.4,129.78,47925.63375
2021-01-01 01:45:00,129.76,131.16,129.72,131.07,19714.67075
2021-01-01 01:50:00,131.08,131.55,130.45,130.76,24835.5326
2021-01-01 01:55:00,130.75,131.94,130.7,131.7,14791.84047
2021-01-01 02:00:00,131.71,132.58,131.25,131.46,23837.18268
2021-01-01 02:05:00,131.48,131.56,130.65,131.08,12006.89714
2021-01-01 02:10:00,131.08,131.27,129.99,130.23,15986.51818
2021-01-01 02:15:00,130.25,131.08,130.25,130.9,8828.04933
2021-01-01 02:20:00,130.89,132.12,130.6,131.79,10271.38199
2021-01-01 02:25:00,131.8,131.91,131.19,131.19,7558.54144
2021-01-01 02:30:00,131.2,131.2,130.2,130.49,7868.30008
2021-01-01 02:35:00,130.49,131.26,130.49,131.17,4027.93379
2021-01-01 02:40:00,131.18,132.99,131.11,132.22,22290.26138
2021-01-01 02:45:00,132.22,133.88,132.22,133.71,27795.91183
2021-01-01 02:50:00,133.7,133.97,132.74,132.74,9431.50572
2021-01-01 02:55:00,132.8,133.46,132.4,133.33,10076.25567
2021-01-01 03:00:00,133.33,133.4,132.55,132.59,5644.08907
2021-01-01 03:05:00,132.6,133.3,132.6,132.93,5578.52538
2021-01-01 03:10:00,132.9,132.95,131.96,132.19,7480.06013
2021-01-01 03:15:00,132.19,132.67,132.06,132.07,4592.74353
2021-01-01 03:20:00,132.09,132.31,131.3,131.52,13319.68028
2021-01-01 03:25:00,131.55,131.98,131.55,131.88,9017.1379
2021-01-01 03:30:00,131.88,132.18,131.73,131.89,6662.22335
2021-01-01 03:35:00,131.92,132.21,131.4,131.5,6323.73726
2021-01-01 03:40:00,131.51,131.89,131.26,131.61,5741.13529
2021-01-01 03:45:00,131.6,132.17,131.6,131.81,2847.43116
2021-01-01 03:50:00,131.8,132.14,131.75,132.01,4384.94356
2021-01-01 03:55:00,132.0,132.09,131.65,131.66,4380.00725
2021-01-01 04:00:00,131.66,132.3,131.4,131.4,6425.96188
2021-01-01 04:05:00,131.4,131.94,131.18,131.65,3786.15822
2021-01-01 04:10:00,131.63,131.9,131.51,131.73,2940.86794
2021-01-01 04:15:00,131.73,132.23,131.71,131.82,6125.50167
2021-01-01 04:20:00,131.81,132.03,131.5,131.62,3367.70061
2021-01-01 04:25:00,131.62,131.76,131.47,131.57,2405.27356
2021-01-01 04:30:00,131.57,131.98,131.52,131.53,5447.72803
2021-01-01 04:35:00,131.52,131.84,130.59,130.69,6775.55961
2021-01-01 04:40:00,130.75,130.95,129.86,130.44,12908.5608
2021-01-01 04:45:00,130.47,131.09,130.46,130.96,5087.66602
2021-01-01 04:50:00,130.96,131.08,130.81,130.93,2923.25354
2021-01-01 04:55:00,130.93,131.06,130.4,130.87,2404.61658
2021-01-01 05:00:00,130.86,131.16,130.69,130.94,2814.27523
2021-01-01 05:05:00,130.97,131.0,130.39,130.47,3527.17078
2021-01-01 05:10:00,130.43,130.64,130.21,130.57,4266.20573
2021-01-01 05:15:00,130.57,130.93,130.52,130.79,4865.82533
2021-01-01 05:20:00,130.79,130.8,130.34,130.58,3631.96827
2021-01-01 05:25:00,130.61,130.8,130.31,130.55,5160.95222
2021-01-01 05:30:00,130.56,130.9,130.35,130.53,3307.59579
2021-01-01 05:35:00,130.54,130.6,130.21,130.49,3185.70415
2021-01-01 05:40:00,130.52,130.83,130.34,130.61,2450.82258
2021-01-01 05:45:00,130.64,131.1,130.64,131.05,3319.28
2021-01-01 05:50:00,131.08,131.1,130.61,130.72,1498.78481
2021-01-01 05:55:00,130.72,131.0,130.72,130.88,1664.46182
2021-01-01 06:00:00,130.87,132.08,130.87,132.06,6416.96944
2021-01-01 06:05:00,132.06,132.1,131.58,131.61,8249.0815
2021-01-01 06:10:00,131.6,131.83,131.21,131.43,6953.06652
2021-01-01 06:15:00,131.43,131.51,130.56,130.63,7822.67899
2021-01-01 06:20:00,130.63,130.81,130.24,130.46,7914.51957
2021-01-01 06:25:00,130.48,130.6,129.96,130.13,5893.19418
2021-01-01 06:30:00,130.13,130.34,129.19,129.86,8251.4367
2021-01-01 06:35:00,129.86,130.19,129.49,129.8,3708.44373
2021-01-01 06:40:00,129.81,130.16,129.47,130.11,3975.8261
2021-01-01 06:45:00,130.11,130.11,129.74,129.95,2301.18635
2021-01-01 06:50:00,129.95,130.26,129.8,129.87,3602.67847
2021-01-01 06:55:00,129.88,130.22,129.61,130.21,3971.94569
2021-01-01 07:00:00,130.21,130.38,130.04,130.29,3242.32462
2021-01-01 07:05:00,130.28,130.3,129.25,129.33,6042.54434
2021-01-01 07:10:00,129.31,129.37,128.11,128.62,20491.6754
2021-01-01 07:15:00,128.66,129.75,128.63,129.44,8241.41885
2021-01-01 07:20:00,129.4,129.54,128.79,129.18,8862.26328
2021-01-01 07:25:00,129.2,129.44,128.84,128.9,4901.39501
2021-01-01 07:30:00,128.88,129.21,128.79,129.09,8993.20888
2021-01-01 07:35:00,129.1,129.39,129.03,129.29,3640.62848
2021-01-01 07:40:00,129.29,129.78,129.28,129.68,7963.52935
2021-01-01 07:45:00,129.68,129.7,129.22,129.26,2782.39777
2021-01-01 07:50:00,129.26,129.52,129.13,129.22,3097.53377
2021-01-01 07:55:00,129.22,129.41,129.17,129.41,2435.52511
2021-01-01 08:00:00,129.4,129.99,129.39,129.81,6776.10697
2021-01-01 08:05:00,129.82,129.83,128.81,129.09,5474.13737
2021-01-01 08:10:00,129.09,129.34,127.91,128.04,16147.43593
2021-01-01 08:15:00,128.03,128.49,127.56,127.57,12979.77781
2021-01-01 08:20:00,127.59,128.04,125.0,126.65,45716.01986
2021-01-01 08:25:00,126.58,126.98,126.11,126.48,11433.03774
2021-01-01 08:30:00,126.48,127.59,126.44,127.27,5756.91381
2021-01-01 08:35:00,127.33,127.35,126.22,126.74,7087.63695
2021-01-01 08:40:00,126.73,126.85,125.5,125.56,7719.19653
2021-01-01 08:45:00,125.52,125.94,124.77,125.88,15417.76824
2021-01-01 08:50:00,125.84,125.89,125.46,125.7,7132.80911
2021-01-01 08:55:00,125.71,126.6,125.71,126.0,8865.9888
2021-01-01 09:00:00,126.0,126.63,125.82,126.48,9825.15777
2021-01-01 09:05:00,126.49,126.54,126.23,126.25,4822.94825
2021-01-01 09:10:00,126.24,127.33,126.0,127.09,8240.09324
2021-01-01 09:15:00,127.09,127.34,126.67,126.89,6563.36841
2021-01-01 09:20:00,126.9,127.32,126.89,127.32,5999.97557
2021-01-01 09:25:00,127.3,127.78,127.23,127.33,6110.27169
2021-01-01 09:30:00,127.33,127.79,127.14,127.48,3633.0926
2021-01-01 09:35:00,127.47,127.69,127.38,127.5,3766.39873
2021-01-01 09:40:00,127.49,127.49,126.98,127.08,3237.04826
2021-01-01 09:45:00,127.1,127.78,127.08,127.62,3139.3675
2021-01-01 09:50:00,127.63,127.68,127.27,127.42,1796.75959
2021-01-01 09:55:00,127.4,127.52,127.3,127.32,1809.6527
2021-01-01 10:00:00,127.31,128.27,126.9,128.26,3719.76367
2021-01-01 10:05:00,128.24,128.24,127.57,128.03,3706.59157
2021-01-01 10:10:00,128.03,128.53,128.03,128.11,5516.49958
2021-01-01 10:15:00,128.1,128.24,127.7,128.01,7007.79518
2021-01-01 10:20:00,128.01,128.04,127.42,127.56,4126.60099
2021-01-01 10:25:00,127.57,127.87,127.51,127.63,2354.81568
2021-01-01 10:30:00,127.65,127.77,127.2,127.48,1936.29199
2021-01-01 10:35:00,127.48,127.69,127.13,127.38,4905.12916
2021-01-01 10:40:00,127.4,127.64,127.33,127.37,1402.81345
2021-01-01 10:45:00,127.37,127.6,127.21,127.6,1669.03186
2021-01-01 10:50:00,127.6,127.75,127.44,127.56,1670.587
2021-01-01 10:55:00,127.56,127.56,127.31,127.37,1343.62611
2021-01-01 11:00:00,127.39,127.82,127.31,127.62,1587.17085
2021-01-01 11:05:00,127.6,128.23,127.59,128.07,2625.93848
2021-01-01 11:10:00,128.07,128.5,128.07,128.41,3491.20201
2021-01-01 11:15:00,128.41,128.53,128.1,128.46,4047.18673
2021-01-01 11:20:00,128.47,128.88,128.45,128.55,5574.218
2021-01-01 11:25:00,128.52,128.65,128.31,128.39,2804.35537
2021-01-01 11:30:00,128.38,128.67,127.95,128.0,4702.42935
2021-01-01 11:35:00,127.97,128.1,127.62,127.81,3359.64464
2021-01-01 11:40:00,127.82,127.89,127.5,127.56,2821.40864
2021-01-01 11:45:00,127.54,127.81,127.54,127.55,1575.96552
2021-01-01 11:50:00,127.55,127.8,127.36,127.4,3113.84891
2021-01-01 11:55:00,127.4,127.74,127.38,127.62,1571.72222
2021-01-01 12:00:00,127.62,127.92,127.31,127.36,3762.67179
2021-01-01 12:05:00,127.35,127.35,126.91,127.02,5300.61406
2021-01-01 12:10:00,127.01,127.58,127.01,127.33,2565.08269
2021-01-01 12:15:00,127.33,127.85,127.19,127.83,3520.02873
2021-01-01 12:20:00,127.79,128.68,127.79,128.59,5885.58613
2021-01-01 12:25:00,128.58,128.75,128.37,128.74,6398.74612
2021-01-01 12:30:00,128.72,130.27,128.68,129.55,24463.6005
2021-01-01 12:35:00,129.55,130.08,128.67,128.78,10524.99399
2021-01-01 12:40:00,128.79,129.03,127.51,127.96,15392.18461
2021-01-01 12:45:00,127.93,128.11,127.46,127.55,5485.95406
2021-01-01 12:50:00,127.58,127.62,125.74,126.36,19150.96761
2021-01-01 12:55:00,126.33,126.84,126.25,126.62,9682.09339
2021-01-01 13:00:00,126.61,127.19,126.51,127.07,6246.44491
2021-01-01 13:05:00,127.07,127.47,126.97,127.42,4030.54372
2021-01-01 13:10:00,127.42,127.68,127.21,127.47,3270.71023
2021-01-01 13:15:00,127.47,127.76,127.0,127.17,4425.01718
2021-01-01 13:20:00,127.16,127.51,127.16,127.37,3884.94153
2021-01-01 13:25:00,127.37,127.74,127.32,127.74,1852.64354
2021-01-01 13:30:00,127.74,127.76,127.32,127.43,2060.81341
2021-01-01 13:35:00,127.43,127.68,127.27,127.6,2140.14374
2021-01-01 13:40:00,127.61,127.77,127.55,127.69,1387.74146
2021-01-01 13:45:00,127.71,127.9,127.5,127.9,3374.13208
2021-01-01 13:50:00,127.9,128.26,127.9,128.1,4018.04802
2021-01-01 13:55:00,128.1,128.1,127.78,127.91,3480.20013
2021-01-01 14:00:00,127.87,128.53,127.37,128.52,6484.05872
2021-01-01 14:05:00,128.52,128.7,127.97,127.99,3648.3461
2021-01-01 14:10:00,127.99,128.15,127.6,127.93,2093.21173
2021-01-01 14:15:00,127.93,128.3,127.8,128.22,2014.18414
2021-01-01 14:20:00,128.26,128.53,128.07,128.2,2743.6071
2021-01-01 14:25:00,128.19,128.38,128.13,128.15,1848.48616
2021-01-01 14:30:00,128.16,128.26,127.47,127.6,5280.74606
2021-01-01 14:35:00,127.58,128.04,127.57,127.77,1230.16616
2021-01-01 14:40:00,127.77,127.9,127.35,127.38,3310.88987
2021-01-01 14:45:00,127.39,127.48,126.9,127.44,3842.55757
2021-01-01 14:50:00,127.44,127.48,126.87,127.21,3009.95131
2021-01-01 14:55:00,127.21,127.36,127.0,127.11,2981.53829
2021-01-01 15:00:00,127.13,127.23,126.55,126.92,5938.19732
2021-01-01 15:05:00,126.9,127.46,126.9,127.16,3083.00932
