candle_begin_time,open,high,low,close,volume
2021-02-26 00:00:00+00:00,47095.1,47105.6,46555.0,46999.9,42456.0
2021-02-26 00:05:00+00:00,47000.0,47390.0,46718.7,47332.1,25926.0
2021-02-26 00:10:00+00:00,47322.5,47575.3,47054.7,47511.4,23036.0
2021-02-26 00:15:00+00:00,47511.5,47623.6,47026.9,47050.7,23735.0
2021-02-26 00:20:00+00:00,47042.8,47299.9,46767.7,47050.9,34078.0
2021-02-26 00:25:00+00:00,47031.7,47031.7,46714.5,46760.4,17269.0
2021-02-26 00:30:00+00:00,46760.4,46779.1,46236.6,46397.6,45105.0
2021-02-26 00:35:00+00:00,46420.0,46440.0,46011.6,46332.0,44456.0
2021-02-26 00:40:00+00:00,46332.1,46547.9,46006.1,46171.9,34197.0
2021-02-26 00:45:00+00:00,46171.9,46500.1,45960.0,46325.1,33683.0
2021-02-26 00:50:00+00:00,46330.9,46599.9,46177.9,46553.1,30883.0
2021-02-26 00:55:00+00:00,46534.1,46855.7,46270.9,46789.1,17738.0
2021-02-26 01:00:00+00:00,46791.9,47183.5,46533.1,47091.5,31038.0
2021-02-26 01:05:00+00:00,47100.0,47116.4,46541.1,46584.8,28993.0
2021-02-26 01:10:00+00:00,46590.5,47141.8,46590.5,46969.3,16851.0
2021-02-26 01:15:00+00:00,46970.3,47150.0,46733.2,46999.3,19599.0
2021-02-26 01:20:00+00:00,47018.5,47455.0,47018.5,47281.2,23742.0
2021-02-26 01:25:00+00:00,47266.0,47461.3,47094.2,47156.1,14961.0
2021-02-26 01:30:00+00:00,47156.1,47381.9,46953.1,46955.5,10586.0
2021-02-26 01:35:00+00:00,46968.7,47088.0,46666.4,46892.2,15769.0
2021-02-26 01:40:00+00:00,46892.2,47291.5,46855.0,47099.8,12510.0
2021-02-26 01:45:00+00:00,47067.1,47067.1,46609.9,46643.9,15696.0
2021-02-26 01:50:00+00:00,46666.7,46673.3,46299.3,46372.2,27765.0
2021-02-26 01:55:00+00:00,46358.2,46544.0,46268.4,46494.5,18141.0
2021-02-26 02:00:00+00:00,46498.6,46554.8,46158.6,46515.3,21987.0
2021-02-26 02:05:00+00:00,46515.3,46932.8,46515.3,46654.8,24192.0
2021-02-26 02:10:00+00:00,46658.2,46864.2,46536.6,46856.8,8744.0
