candle_begin_time,open,high,low,close,volume
2021-02-26 00:00:00+00:00,47429.8,47429.8,46914.8,47297.0,8033.0
2021-02-26 00:05:00+00:00,47338.5,47718.9,47046.1,47674.4,5010.0
2021-02-26 00:10:00+00:00,47662.9,47925.3,47379.1,47843.8,4672.0
2021-02-26 00:15:00+00:00,47884.2,47957.1,47364.4,47364.4,3353.0
2021-02-26 00:20:00+00:00,47343.3,47634.7,47077.1,47376.0,4504.0
2021-02-26 00:25:00+00:00,47346.6,47346.6,47035.2,47073.1,3673.0
2021-02-26 00:30:00+00:00,47051.5,47062.8,46553.2,46709.1,8924.0
2021-02-26 00:35:00+00:00,46706.5,46711.5,46329.5,46685.8,6554.0
2021-02-26 00:40:00+00:00,46684.7,46884.8,46258.3,46526.6,7465.0
2021-02-26 00:45:00+00:00,46483.7,46789.7,46280.4,46619.6,6662.0
2021-02-26 00:50:00+00:00,46689.8,46899.2,46487.7,46852.1,3873.0
2021-02-26 00:55:00+00:00,46848.1,47162.2,46581.9,47120.0,3088.0
2021-02-26 01:00:00+00:00,47134.8,47512.2,46828.8,47386.9,5839.0
2021-02-26 01:05:00+00:00,47419.8,47419.8,46844.4,46916.2,4285.0
2021-02-26 01:10:00+00:00,46905.7,47447.5,46905.7,47252.0,3363.0
2021-02-26 01:15:00+00:00,47265.2,47439.8,47040.8,47319.9,3336.0
2021-02-26 01:20:00+00:00,47299.3,47803.7,47299.3,47563.7,4467.0
2021-02-26 01:25:00+00:00,47577.9,47776.6,47407.3,47446.2,2846.0
2021-02-26 01:30:00+00:00,47464.1,47660.6,47257.7,47257.7,2447.0
2021-02-26 01:35:00+00:00,47283.6,47368.1,46959.3,47186.1,4546.0
2021-02-26 01:40:00+00:00,47214.7,47555.4,47152.9,47383.8,2816.0
2021-02-26 01:45:00+00:00,47356.8,47356.8,46896.2,46926.5,4098.0
2021-02-26 01:50:00+00:00,46917.5,46917.5,46576.5,46639.4,7493.0
2021-02-26 01:55:00+00:00,46614.4,46790.9,46530.0,46734.5,3349.0
2021-02-26 02:00:00+00:00,46753.6,46798.2,46396.3,46741.4,4170.0
2021-02-26 02:05:00+00:00,46786.8,47197.4,46786.8,46926.5,4541.0
2021-02-26 02:10:00+00:00,46929.8,47162.9,46845.6,47118.4,2419.0
2021-02-26 02:15:00+00:00,47139.2,47478.5,47139.2,47335.0,4077.0
2021-02-26 02:20:00+00:00,47321.7,47444.2,47117.7,47395.8,2126.0
2021-02-26 02:25:00+00:00,47374.1,47688.9,47323.1,47567.7,3236.0
2021-02-26 02:30:00+00:00,47564.0,47564.0,47261.7,47316.7,3426.0
2021-02-26 02:35:00+00:00,47316.6,47326.2,47084.7,47218.4,3470.0
2021-02-26 02:40:00+00:00,47232.2,48067.5,47199.9,48067.5,6082.0
2021-02-26 02:45:00+00:00,48016.9,48057.2,47780.4,47780.4,2911.0
2021-02-26 02:50:00+00:00,47783.9,47868.3,47673.6,47723.5,2849.0
2021-02-26 02:55:00+00:00,47727.2,47747.2,47593.9,47612.0,2619.0
2021-02-26 03:00:00+00:00,47604.6,47903.2,47389.0,47439.4,2942.0
2021-02-26 03:05:00+00:00,47440.6,47440.6,47232.3,47407.1,2849.0
2021-02-26 03:10:00+00:00,47405.1,47481.5,47016.7,47067.1,3558.0
