candle_begin_time,open,high,low,close,volume
2021-01-07 00:00:00,1208.75,1221.0,1198.58,1205.46,19912.5222
2021-01-07 00:05:00,1205.95,1207.4,1194.29,1199.72,12974.99514
2021-01-07 00:10:00,1199.8,1205.0,1195.0,1195.32,5186.77591
2021-01-07 00:15:00,1195.65,1201.81,1188.0,1200.59,7515.85216
2021-01-07 00:20:00,1200.58,1205.23,1200.0,1201.95,4340.76748
2021-01-07 00:25:00,1201.94,1209.62,1197.7,1206.86,6990.66536
2021-01-07 00:30:00,1206.85,1214.49,1206.85,1209.17,8069.2451
2021-01-07 00:35:00,1209.17,1214.84,1206.6,1214.6,6112.28757
2021-01-07 00:40:00,1214.59,1214.59,1205.72,1212.43,6255.49288
2021-01-07 00:45:00,1212.47,1212.98,1202.37,1205.79,5699.15233
2021-01-07 00:50:00,1205.74,1205.98,1198.58,1201.7,5758.58532
2021-01-07 00:55:00,1201.69,1207.19,1199.19,1199.8,6738.3311
2021-01-07 01:00:00,1199.8,1203.37,1195.59,1202.8,7186.59816
2021-01-07 01:05:00,1203.0,1209.33,1201.01,1203.14,4458.27902
2021-01-07 01:10:00,1203.27,1207.78,1201.26,1201.31,4035.22397
2021-01-07 01:15:00,1201.25,1205.67,1198.0,1203.74,6209.22397
2021-01-07 01:20:00,1203.74,1210.82,1202.91,1208.74,5492.53404
2021-01-07 01:25:00,1208.67,1209.11,1201.41,1203.27,3862.71245
2021-01-07 01:30:00,1203.27,1204.86,1201.25,1204.63,4650.08555
2021-01-07 01:35:00,1204.64,1204.99,1200.26,1201.31,2646.74339
2021-01-07 01:40:00,1201.33,1207.53,1197.97,1205.16,5046.45585
2021-01-07 01:45:00,1205.17,1206.22,1199.0,1199.69,3945.90398
2021-01-07 01:50:00,1199.69,1200.79,1195.8,1200.45,3387.9406
2021-01-07 01:55:00,1200.56,1201.85,1198.12,1200.12,2624.51126
2021-01-07 02:00:00,1200.21,1203.9,1196.72,1203.23,3885.1719
2021-01-07 02:05:00,1203.38,1205.12,1200.11,1201.2,3064.34119
2021-01-07 02:10:00,1201.2,1202.88,1190.71,1192.09,8099.96663
2021-01-07 02:15:00,1192.09,1192.95,1180.68,1187.04,9480.48307
2021-01-07 02:20:00,1186.99,1189.35,1179.91,1186.45,8124.81946
2021-01-07 02:25:00,1186.65,1188.61,1183.13,1188.13,3990.6438
2021-01-07 02:30:00,1188.14,1193.65,1184.0,1192.07,3508.25723
2021-01-07 02:35:00,1192.09,1197.76,1192.03,1193.59,2675.71923
2021-01-07 02:40:00,1193.58,1196.4,1193.13,1195.67,2681.70879
